 Анальгин таблетки 500 мг 20 шт. ;от 33 ₽;;megapteka.ru;https://megapteka.ru/perm/analgin-96
 Анальгин-ЛекТ таблетки 500 мг 20 шт. ;от 33 ₽;Тюменский ХФЗ;megapteka.ru;https://megapteka.ru/perm/analgin-96
 Анальгин раствор для внутривенного и внутримышечного введения 50% 2 мл ампулы 10 шт. ;от 89 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/analgin-96
 Анальгин таблетки 500 мг 20 шт. ;от 45 ₽;Борисовский завод медпрепаратов;megapteka.ru;https://megapteka.ru/perm/analgin-96
 Анальгин Авексима таблетки 500 мг 20 шт. ;от 72 ₽;Анжеро-Судженский ХФЗ ООО (Россия);megapteka.ru;https://megapteka.ru/perm/analgin-96
 Итраконазол капсулы 100 мг 14 шт. ;от 464.20 ₽;Биоком ООО;megapteka.ru;https://megapteka.ru/perm/itrakonazol
 Итраконазол капсулы 100 мг 42 шт. ;от 955 ₽;Биоком ООО;megapteka.ru;https://megapteka.ru/perm/itrakonazol
 Итраконазол капсулы 100 мг 15 шт. ;от 397 ₽;Русан Фарма;megapteka.ru;https://megapteka.ru/perm/itrakonazol
 Итраконазол капсулы 100 мг 14 шт. ;от 397 ₽;ОАО АВВА РУС;megapteka.ru;https://megapteka.ru/perm/itrakonazol
 Итраконазол капсулы 100 мг 15 шт. ;от 581.10 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/itrakonazol
 Галвус таблетки 50 мг 28 шт. ;от 693 ₽;Новартис Фарма С.п.А;megapteka.ru;https://megapteka.ru/perm/galvus-165
 Галвус Мет таблетки 50+1000 мг 30 шт. ;от 1324 ₽;Novartis Pharma [Новартис Фарма];megapteka.ru;https://megapteka.ru/perm/galvus-165
 Галвус Мет таблетки 50+850 мг 30 шт. ;от 1389.50 ₽;Novartis Pharma [Новартис Фарма];megapteka.ru;https://megapteka.ru/perm/galvus-165
 Галвус Мет таблетки 50+500 мг 30 шт. ;от 1389.50 ₽;Novartis Pharma [Новартис Фарма];megapteka.ru;https://megapteka.ru/perm/galvus-165
 Галвус таблетки 50 мг 56 шт. ;от 1389.50 ₽;Вл. - Новартис Фарма АГ - Швейцария; Пр. - Сандоз ГмбХ - Австрия; Уп. - Новартис Фарма Штейн АГ - Швейцария;megapteka.ru;https://megapteka.ru/perm/galvus-165
 Аллохол таблетки 50 шт. ;от 53 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 50 шт. ;от 53 ₽;РУП Белмедпрепараты;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 50 шт. ;от 51 ₽;Вилар;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 50 шт. ;от 105 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки, покрытые оболочкой 10 шт. ;от 12.50 ₽;Вилар;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 10 шт. ;от 29 ₽;Ирбитский ХФЗ ОАО;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 50 шт. ;от 46 ₽;Ирбитский ХФЗ ОАО;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки, покрытые оболочкой 20 шт. ;от 28 ₽;ОАО Биосинтез;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 10 шт. ;от 16.60 ₽;ОАО "Дальхимфарм";megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 24 шт. ;от 58 ₽;ОАО Уралбиофарм;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 25 шт. ;от 36.80 ₽;;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 50 шт. ;от 36.80 ₽;;megapteka.ru;https://megapteka.ru/perm/allohol
 Аллохол таблетки 10 шт. ;от 36.80 ₽;;megapteka.ru;https://megapteka.ru/perm/allohol
 Дифферин гель 0,1% 30 г туба 1 шт. ;от 765 ₽;Лаборатории Галдерма;megapteka.ru;https://megapteka.ru/perm/differin
 Дифферин крем 0,1% 30 г туба 1 шт. ;от 773 ₽;Лаборатории Галдерма;megapteka.ru;https://megapteka.ru/perm/differin
 Кветиапин-СЗ 25 мг 60 шт. таблетки, покрытые пленочной оболочкой ;от 329 ₽;«Северная звезда»,  Россия;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин Канон таблетки, покрытые пленочной оболочкой 25 мг 60 шт. ;от 632 ₽;ЗАО «Канонфарма продакшн»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин-СЗ 100 мг 60 шт. таблетки, покрытые пленочной оболочкой ;от 822 ₽;«Северная звезда»,  Россия;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки, покрытые пленочной оболочкой 100 мг 60 шт. ;от 1147 ₽;АО «Вертекс»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки 200 мг 60 шт. ;от 466.80 ₽;;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки, покрытые пленочной оболочкой 200 мг 60 шт. ;от 1985 ₽;АО «Вертекс»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки 100 мг 60 шт ;от 871.40 ₽;;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки 25 мг 60 шт. ;от 657 ₽;;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин  таблетки, покрытые пленочной оболочкой 200 мг 60 шт. ;от 657 ₽;ФГУП Московский эндокринный завод;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин Канон таблетки, покрытые пленочной оболочкой 300 мг 60 шт. ;от 657 ₽;ЗАО «Канонфарма продакшн»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин Канон таблетки, покрытые пленочной оболочкой 200 мг 60 шт. ;от 657 ₽;ЗАО «Канонфарма продакшн»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин Канон таблетки, покрытые пленочной оболочкой 100 мг 60 шт. ;от 657 ₽;ЗАО «Канонфарма продакшн»;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин таблетки, покрытые пленочной оболочкой 25 мг 60 шт. ;от 657 ₽;ФГУП Московский эндокринный завод;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Кветиапин Канон Пролонг таблетки пролонгированного действия 150 мг 60 шт. ;от 657 ₽;;megapteka.ru;https://megapteka.ru/perm/kvetiapin
 Контрактубекс гель 20 г туба 1 шт. ;от 548 ₽;Мерц Фарма ГмбХ и Ко.КГаА ;megapteka.ru;https://megapteka.ru/perm/kontraktubeks
 Контрактубекс Анти-Ред гель 20 г туба 1 шт. ;от 585 ₽;;megapteka.ru;https://megapteka.ru/perm/kontraktubeks
 Контрактубекс гель 50 г туба 1 шт. ;от 846 ₽;Мерц Фарма ГмбХ и Ко.КГаА ;megapteka.ru;https://megapteka.ru/perm/kontraktubeks
 Контрактубекс пластырь пролонгированного действия 12*3 см 21 шт. ;от 1883 ₽;Мерц Фармасьютикалс ГмбХ/ООО Мерц Фарма;megapteka.ru;https://megapteka.ru/perm/kontraktubeks
 Лив-52 таблетки 100 шт. ;от 360 ₽;Хималая Драг Ко;megapteka.ru;https://megapteka.ru/perm/liv-52
 Сафоцид таблетки 4 шт. ;от 851.30 ₽;Лайка Лэбс Лимитед;megapteka.ru;https://megapteka.ru/perm/safocid
 Сафоцид таблетки 12 шт. ;от 1659 ₽;Лайка Лейбс Лимитед/ООО Хемофарм;megapteka.ru;https://megapteka.ru/perm/safocid
 Трихопол таблетки 250 мг 20 шт. ;от 71 ₽;Polpharma [Польфарма];megapteka.ru;https://megapteka.ru/perm/trihopol
 Трихопол таблетки вагинальные 500 мг 10 шт. ;от 293 ₽;Polpharma [Польфарма];megapteka.ru;https://megapteka.ru/perm/trihopol
 Кетостерил таблетки 50 мг 100 шт. ;от 2982.70 ₽;Лабесфал Лабораториос Алмиро С.А. / ЗАО Биннофарм;megapteka.ru;https://megapteka.ru/perm/ketosteril
 Ихтиоловая мазь для наружного применения 10% 25 г банка 1 шт. ;от 31.50 ₽;Тульская фармфабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20% 25 г туба 1 шт. ;от 49 ₽;Борисовский завод медпрепаратов;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20% 25 г банка 1 шт. ;от 39 ₽;ОАО Тверская фармацевтическая фабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20% 25 г туба 1 шт. ;от 116.50 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения  20% 25 г банка 1 шт. ;от 48.30 ₽;Тульская фармфабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 10% 25 г туба 1 шт. ;от 90.80 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 10% 25 г банка 1 шт. ;от 55.90 ₽;Ярославская ФФ;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 10% 30 г туба 1 шт. ;от 42 ₽;Московская фармфабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 10% 25 г банка 1 шт. ;от 59 ₽;ОАО Тверская фармацевтическая фабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20 % туба 30 г ;от 51 ₽;Московская фармфабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20% 25 г туба 1 шт. ;от 36 ₽;Усолье-Сибирский ХФЗ;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 20% 25 г туба 1 шт. ;от 36 ₽;Ярославская ФФ;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Ихтиоловая мазь для наружного применения 10% 25 г банка 1 шт. ;от 36 ₽;Московская фармфабрика;megapteka.ru;https://megapteka.ru/perm/ihtiolovaya-maz
 Эскапел таблетки 1,5 мг 1 шт. ;от 504.90 ₽;Гедеон Рихтер;megapteka.ru;https://megapteka.ru/perm/eskapel
 Нолипрел А Форте таблетки 5 мг + 1,25 мг 30 шт. ;от 665.70 ₽;ООО Сердикс;megapteka.ru;https://megapteka.ru/perm/noliprel-150
 Нолипрел А таблетки 2,5 мг + 0,625 мг 30 шт. ;от 574.40 ₽;ООО Сердикс;megapteka.ru;https://megapteka.ru/perm/noliprel-150
 Нолипрел А Би-форте таблетки 10 мг + 2,5 мг 30 шт. ;от 688 ₽;ООО Сердикс;megapteka.ru;https://megapteka.ru/perm/noliprel-150
 Рибоксин 200 мг 50 шт. таблетки ;от 60 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 200 мг 50 шт. таблетки ;от 52 ₽;Борисовский завод медпрепаратов;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин Авексима 200 мг 50 шт. таблетки ;от 77 ₽;Анжеро-Судженский ХФЗ ООО (Россия);megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 60 ₽;ОАО "Дальхимфарм";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 48 ₽;ОАО "Дальхимфарм";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 107 ₽;ООО «Гротекс»;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 80 ₽;;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин-ЛекТ 200 мг 50 шт. таблетки ;от 42.50 ₽;Тюменский ХФЗ;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 53 ₽;ОАО Биосинтез;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл буфусы 10 шт. раствор для внутривенного введения ;от 120 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 33.40 ₽;;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин Велфарм 20 мг/мл 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 64.10 ₽;ООО «Велфарм»;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл буфусы 10 шт. раствор для внутривенного введения ;от 99 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 99 ₽;Славянская аптека ООО;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 99 ₽;АО "Биохимик";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 200 мг 50 шт. таблетки ;от 99 ₽;АО "Биохимик";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 99 ₽;ОАО "Новосибхимфарм";megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 5 мл ампулы 10 шт. раствор для внутривенного введения ;от 99 ₽;Борисовский завод медпрепаратов;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 200 мг 50 шт. таблетки ;от 99 ₽;;megapteka.ru;https://megapteka.ru/perm/riboksin
 Рибоксин 2% 10 мл ампулы 10 шт. раствор для внутривенного введения ;от 99 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/riboksin
 Аскорутин таблетки 50 шт. ;от 38 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 50 ₽;Марбиофарм;megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 39 ₽;ЗАО "Алтайвитамины";megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 108 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 91 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 84 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин таблетки 50 шт. ;от 65 ₽;Вилар;megapteka.ru;https://megapteka.ru/perm/askorutin
 АскорутинКА таблетки для рассасывания 18 шт. ;от 82 ₽;Фарминдустрия ООО;megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин-МС таблетки 50 шт. ;от 82 ₽;АО "Медисорб";megapteka.ru;https://megapteka.ru/perm/askorutin
 Аскорутин-Убф таблетки 50 шт. ;от 82 ₽;ОАО Уралбиофарм;megapteka.ru;https://megapteka.ru/perm/askorutin
 Пантенол-Д мазь для наружного применения 25 г туба 1 шт. ;от 180 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол крем для наружного применения 5% 25 г туба 1 шт. ;от 208 ₽;ОАО «Нижфарм», Россия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол мазь для наружного применения 5% 25 г туба 1 шт. ;от 232 ₽;;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол мазь для наружного применения 5% 50 г туба 1 шт. ;от 394.30 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Плюс крем для наружного применения 30 г туба 1 шт. ;от 237 ₽;ОАО «Нижфарм», Россия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол крем для наружного применения 5% 50 г туба 1 шт. ;от 391.80 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол крем для наружного применения 5% 50 г туба 1 шт. ;от 277 ₽;ОАО «Нижфарм», Россия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол крем для наружного применения 5% 25 г туба 1 шт. ;от 246 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Крем детский Д-пантенол и экстракт череда 45 мл ;от 34.90 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол мазь для наружного применения 5% 30 г туба 1 шт. ;от 237 ₽;ООО Хемофарм;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Крем детский Д-пантенол и Календула 45 мл ;от 34.90 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Плюс антисептик крем для наружного применения 5%+0,776% 30 г туба 1 шт. ;от 243 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Крем детский Д-пантенол и экстракт ромашки 45 мл ;от 34.90 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол мазь для наружного применения 5% 50 г туба 2 шт. ;от 34.90 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол спрей 200 мл ;от 34.90 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Д-пантенол Новатенол крем для наружного применения 5% 50 г туба 2 шт. ;от 34.90 ₽;Ядран Галенский Лабораторий АО, Хорватия;megapteka.ru;https://megapteka.ru/perm/d-pantenol
 Аевит капсулы 20 шт. ;от 37 ₽;ЗАО ФП "Мелиген";megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 10 шт. ;от 20 ₽;ЗАО ФП "Мелиген";megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 30 шт. ;от 59 ₽;ЗАО "Алтайвитамины";megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 20 шт. ;от 39 ₽;Марбиофарм;megapteka.ru;https://megapteka.ru/perm/aevit
 АЕвитамины-Форте 350 мг капсулы 30 шт. ;от 78 ₽;Фармгрупп ООО;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит Витамир таблетки 30 шт. ;от 119 ₽;Квадрат-С;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 60 шт. ;от 60.71 ₽;;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 20 шт. ;от 79 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит крем 75 мл ;от 128 ₽;ТМА;megapteka.ru;https://megapteka.ru/perm/aevit
 Эвалар Аевит капсулы 30 шт. ;от 113 ₽;Эвалар;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит Миролла 200 мг капсулы 20 шт. ;от 133 ₽;;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 20 шт. ;от 59.60 ₽;;megapteka.ru;https://megapteka.ru/perm/aevit
 А+е вит капсулы 30 шт. аевит бад renewal ;от 145 ₽;Полярис;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 20 шт. ;от 145 ₽;Минскинтеркапс;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 10 шт. ;от 145 ₽;Люми ООО;megapteka.ru;https://megapteka.ru/perm/aevit
 Витамины А + Е RealCaps капсулы 20 шт. ;от 145 ₽;АО Реалкапс;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит капсулы 10 шт. ;от 145 ₽;Марбиофарм;megapteka.ru;https://megapteka.ru/perm/aevit
 АЕВИТ капсулы 10 шт. Алтайвитамины ;от 145 ₽;;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит Фарма АД капсулы 20 шт. ;от 145 ₽;ОМ Фарма;megapteka.ru;https://megapteka.ru/perm/aevit
 Аевит Алина Фарма капсулы 40 шт. ;от 145 ₽;;megapteka.ru;https://megapteka.ru/perm/aevit
 Лактагель гель вагинальный тюбик 5 мл 7 шт. ;от 746 ₽;Рольф Куллгрен АБ, Швеция;megapteka.ru;https://megapteka.ru/perm/laktagel
 Диазолин драже 100 мг 10 шт. ;от 31 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 50 мг 10 шт. ;от 27 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин таблетки 100 мг 10 шт. ;от 51 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин таблетки 50 мг 10 шт. ;от 36 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 100 мг 20 шт. ;от 72 ₽;Марбиофарм;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 100 мг 10 шт. ;от 46 ₽;ОАО АВВА РУС;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин таблетки 100 мг 10 шт. ;от 67 ₽;ЗАО "ОХФК";megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 50 мг 10 шт. ;от 26 ₽;ОАО АВВА РУС;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 50 мг 10 шт. ;от 75 ₽;Сти-Мед-Сорб ОАО (Россия);megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 100 мг 10 шт. ;от 40 ₽;;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 100 мг 20 шт. ;от 40 ₽;Фармак ПАО;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 50 мг 10 шт. ;от 40 ₽;АО «Валента Фарм», Россия;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 100 мг 10 шт. ;от 40 ₽;Марбиофарм;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин таблетки 50 мг 10 шт. ;от 40 ₽;ЗАО «Обнинская химико-фармацевтическая компания»;megapteka.ru;https://megapteka.ru/perm/diazolin
 Диазолин драже 50 мг 10 шт. ;от 40 ₽;Фармак (г.Киев) (Украина);megapteka.ru;https://megapteka.ru/perm/diazolin
 Элюфор капсулы 200 мг 12 шт. ;от 168.50 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/elyufor-256
 Элюфор суспензия для приема внутрь 200 мг/5 мл 90 мл флакон 1 шт. ;от 272.50 ₽;ООО "Озон";megapteka.ru;https://megapteka.ru/perm/elyufor-256
 Стелланин мазь 3% 20 г ;от 376 ₽;ООО Фармпрепарат;megapteka.ru;https://megapteka.ru/perm/stellanin
 Стелланин-ПЭГ мазь 3% 20 г ;от 385 ₽;ООО Фармпрепарат;megapteka.ru;https://megapteka.ru/perm/stellanin
 Нимесил гранулы для приготовления суспензии для приема внутрь 100 мг саше 9 шт. ;от 351 ₽;Berlin-Chemie/ Menarini Group (Германия);megapteka.ru;https://megapteka.ru/perm/nimesil-225
 Нимесил гранулы для приготовления суспензии для приема внутрь 100 мг саше 30 шт. ;от 739.60 ₽;Guidotti Lab. S.p.A./Menarini Group. (Испания);megapteka.ru;https://megapteka.ru/perm/nimesil-225
 Фосфоглив капсулы 50 шт. ;от 450 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/fosfogliv
 Фосфоглив Форте капсулы 50 шт. ;от 888 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/fosfogliv
 Фосфоглив капсулы 96 шт. ;от 988 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/fosfogliv
 Фосфоглив Урсо капсулы 50 шт. ;от 792.60 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/fosfogliv
 Фосфоглив лиофилизат для приготовления раствора для внутривенного введения 500+200 мг 2,5 г флакон 5 шт. ;от 1473 ₽;Pharma;megapteka.ru;https://megapteka.ru/perm/fosfogliv
 Армавискон Плюс средство для внутрисуставного введения 1,5% 2 мл 1 шт. ;от 6795 ₽;;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон Форте средство для внутрисуставного введения 2,3% 3 мл 1 шт. ;от 15174 ₽;;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон средство для внутрисуставного введения 1% 2 мл 1 шт. ;от 4673 ₽;;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон мн средство для околосухожильного и внутрисуставного введения 2мл шприц 1 шт. ;от 7633 ₽;ООО «Гротекс»;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон Плюс средство для внутрисуставного введения 1,5 % 2 мл шприц 2 шт. ;от 11732 ₽;ООО «Гротекс»;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон хондро протез синовиальной жидкости 3мл шприц 1 шт. ;от 10562 ₽;ООО «Гротекс»;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Армавискон средство для внутрисуставного введения 1% 2мл шприц 2 шт. ;от 8596 ₽;ООО «Гротекс»;megapteka.ru;https://megapteka.ru/perm/armaviskon-174
 Темпалгин таблетки 20 шт. ;от 126 ₽;Sopharma [Софарма];megapteka.ru;https://megapteka.ru/perm/tempalgin
 Темпалгин таблетки 100 шт. ;от 530 ₽;Sopharma [Софарма];megapteka.ru;https://megapteka.ru/perm/tempalgin
 Темпалгин Трио таблетки 10 шт. ;от 117 ₽;Софарма;megapteka.ru;https://megapteka.ru/perm/tempalgin
 Мукалтин таблетки 50 мг 10 шт. ;от 8.50 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 10 шт. ;от 9.50 ₽;Вилар;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 20 шт. ;от 55 ₽;Фармстандарт;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 10 шт. ;от 32 ₽;ОАО Татхимфармпрепараты;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 30 шт. ;от 65 ₽;ОАО АВВА РУС;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 20 шт. ;от 71 ₽;ПФК Обновление;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 10 шт. ;от 8 ₽;Ирбитский ХФЗ ОАО;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин Виалайн сироп 100 мл флакон 1 шт. ;от 190 ₽;;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин Виалайн таблетки для рассасывания 800 мг 20 шт. ;от 86 ₽;Вилар;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки диспергируемые 50 мг 20 шт. ;от 90.80 ₽;фармстандарт-лексредства;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин-ЛекТ таблетки 50 мг 10 шт. ;от 90.80 ₽;;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
 Мукалтин таблетки 50 мг 20 шт. ;от 90.80 ₽;ОАО Татхимфармпрепараты;megapteka.ru;https://megapteka.ru/perm/mukaltin-102
